smiles,score
Cc1ncc(C(=O)NC(Cc2ccccc2O)C(=O)O)c(C2CC2)n1,9.0
CC(CCNC(=O)N1CCOC(C(=O)O)C1)c1cccc(C(F)(F)F)c1,9.0
O=C(O)C1CCC(=O)N(CCc2cccnc2)C1c1ccccc1F,9.0
Nc1ccc(C2CCCN2C(=O)c2ccc3c(c2)OCCO3)nn1,9.0
NS(=O)(=O)c1ccc(NC(=O)C2CC23CCc2ccccc23)cc1,9.0
C[C@@H](NC(=O)NCc1cccc2c1OCCCO2)c1ccc(F)cc1,9.0
NC(=O)C1CCCC(NC(=O)c2cnn(-c3ccccc3F)c2-n2cccc2)C1,9.0
O=C(NCCc1ccccc1C(=O)O)c1ccc2c(c1)OCCCO2,9.0
COc1cccc(N2CCN(C(=O)c3cc4c(C)nn(Cc5ccccc5Cl)c4s3)CC2)c1,9.0
COc1cc(N2CCN(C(=O)NC[C@@H]3Cc4ccccc4CO3)CC2)ccc1F,9.0
Cc1nc2ccccc2n1C1CCN(C(=O)NC2COCc3ccccc32)CC1,9.0
COc1cc(NC(=O)NCc2ccc(OCc3ccccn3)cc2)ccc1N1CCCC1=O,9.0
Cn1ccc(C(=O)N2CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)c1,9.0
O=C(Cc1c[nH]c2ccc(F)cc12)N1CCC(C(=O)O)(c2ccccc2)CC1,9.0
O=C(Cc1ccc(O)cc1)NC1CCc2nnc(-c3ccc(F)cc3)n2C1,9.0
O=C(NCC(=O)N1CCCc2ccccc21)c1cnc(-c2ccccc2)s1,9.0
Cc1ccccc1CCC(=O)N1CCCCC1c1ncc(-c2cccc(F)c2)[nH]1,9.0
Cc1cc(C2CN(C(=O)c3ccc4c(c3)[nH]c(=O)n4C3CC3)CCO2)ccc1F,9.0
O=C1NCCN(C(=O)c2cccc3cc[nH]c23)C1c1ccccc1F,9.0
CCn1nc2c(cc1=O)CN(C(=O)c1cc(O)nc3ccccc13)CC2,9.0
O=C(c1ccccc1Oc1ccccc1)N1CCCC(c2nnc[nH]2)C1,9.0
O=C(O)C(c1ccccc1F)N1CCC(c2nc(-c3ccccc3)no2)CC1,9.0
NC(=O)c1cccc(CCNC(=O)NC2CCN(Cc3ccc(F)cc3)CC2)c1,9.0
N#Cc1ccc(NC(=O)CN2CCCCC2c2nnc(-c3ccccc3F)o2)cc1,9.0
O=C(CCOc1cccc(Cl)c1)NCc1c(-c2ccc(F)cc2)nc2ccc(C(F)(F)F)cn12,9.0
O=C([C@H]1C[C@@H]1c1ccccc1)N1CCCCC1c1nc(-c2cccc(F)c2)c[nH]1,9.0
NC(=O)c1cccc2c1CCCN2C(=O)c1cccc(-n2cccc2)c1,9.0
O=C(c1ccccn1)N1CCN(C(=O)c2cnccc2Oc2ccccc2)CC1,9.0
O=C(Cn1c(=O)[nH]c2ccccc21)N[C@H]1C[C@H](c2ccccc2F)C1,9.0
Cc1ccc(C(=O)N2CCC(NC(=O)c3n[nH]c4ccccc34)CC2)cc1,9.0
O=C(NCC(=O)N1CCCc2ccccc21)c1cnc(-c2ccccc2F)s1,9.0
O=C(O)c1ccccc1C1CCN(C(=O)Cc2ccc(F)cc2)CC1,9.0
O=C(O)c1cc(NC(=O)[C@@H]2C[C@]23CCOc2ccccc23)ccc1O,9.0
O=C(NCc1nc2ccccc2n1C1CC1)N1CCc2ccccc2C1,9.0
COc1ccccc1CNC(=O)C1CCCN(C(=O)c2ccc3[nH]ncc3c2)C1,9.0
NC(=O)c1ccc(OCC(=O)N2CCCC2Cc2ccccc2)cc1,9.0
O=C(c1cc(O)ccn1)N1CCCC(c2nc(-c3ccccc3)c[nH]2)C1,9.0
O=C(COc1ccccc1-c1nc(CC2CC2)no1)Nc1ccccc1F,9.0
O=C(Nc1cc2c(cc1Cl)OCO2)[C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,9.0
O=C(NCc1ccccc1N1CCCCC1)NC1CCc2c(O)cccc21,9.0
COc1ccc(-c2[nH]c3ccccc3c2CCC(=O)N2CCC(C(N)=O)C2)c(OC)c1,9.0
Cc1ccc2c(c1)C(=O)N(CC(=O)N1CCCC1CC(=O)c1ccccc1)C2=O,9.0
O=C(c1ccc(-c2ccccc2Cl)o1)N1CCCC(C(=O)N2CCCC2)C1,9.0
COc1ccc(C(=O)C2CCN(C(=O)Nc3cccc4cccnc34)CC2)cc1,9.0
CC(C)n1ncc2c(C(=O)NCc3ccc(-c4nnn[nH]4)cc3)cc(C3CC3)nc21,9.0
Cc1noc([C@@H]2[C@@H](C)OCCN2C(=O)c2cc(-c3ccc(F)cc3)on2)n1,8.9
Cc1cnc(C(C)CNC(=O)c2ccc3[nH]c4c(c3c2)CCCC4)s1,8.9
Cc1nnc(-c2cccc(NC(=O)c3cccc4c3oc(=O)n4C)c2)n1C,8.9
O=C(C1CC12CCOCC2)N1CCC(c2nc(-c3ccccc3)n[nH]2)CC1,8.9
CCN1CCN(C2CCN(C(=O)c3cccc(C4CCOC4)c3)CC2)C1=O,8.9
O=C(Nc1ccccc1)c1cn(-c2ccccc2)nc1-c1cccnc1,8.9
Cn1cnc2cc(C(=O)N3CCN(c4ccccc4)C(=O)C3)ccc21,8.9
Cc1ccc(NC(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1-c1ncco1,8.9
O=C(O)c1cccnc1CN1CCc2ccc(C(F)(F)F)cc2C1,8.9
O=C(CN1CCN(C(=O)c2cnn3ccccc23)CC1)Nc1ccccc1Cl,8.9
O=C(Cc1ccc2c(c1)CCO2)N1CCN(C(=O)c2ccc(=O)[nH]c2)CC1,8.9
O=C(c1ccc(N2CCCC2)nc1)N1CCOCC1c1noc(-c2ccccc2)n1,8.9
O=C(NCCC(=O)N1CCN(Cc2cccc(Cl)c2)CC1)c1ccc(Cl)cc1,8.9
COc1cccc(CC(=O)N2CCN(C(=O)c3cnc4ccccc4c3)CC2)c1,8.9
O=C(O)c1ccccc1CCC(=O)N1CCOc2cc(O)ccc2C1,8.9
Cc1ccc2[nH]c(C3CCCN3C(=O)CN3Cc4ccccc4C3=O)nc2c1,8.9
Cc1ccc([C@@H]2OCCC[C@H]2C(=O)Nc2ccc(F)c(C(N)=O)c2)cc1,8.9
O=C(Nc1ccc(=O)n(CCO)c1)c1cnn2c(-c3cccnc3)ccnc12,8.9
Cc1ccn2ncc(C(=O)NCc3ccc(CN4CCCC4=O)cc3)c2n1,8.9
NS(=O)(=O)c1ccccc1CNC(=O)N1CCOCC1c1ccc(F)cc1,8.9
O=C(NCc1ccc(C(F)(F)F)cc1)C1CCN(c2nc3ccccc3s2)CC1,8.9
Cc1ccccc1C(CC(=O)O)NC(=O)CCC1Cc2ccccc2NC1=O,8.9
O=C(Nc1cccc(NC(=O)c2cnn(-c3ccccc3F)c2-n2cccc2)c1)c1ccncc1,8.9
CS(=O)(=O)c1ccc2c(c1)CCCN2C(=O)Cc1ccc(-n2cccn2)cc1,8.9
O=C(Cn1c(=O)[nH]c2ccccc21)N1CCc2ccc(Cl)cc2C1,8.9
N#Cc1ccccc1N1CCCN(C(=O)NCc2cc3ccccc3[nH]2)CC1,8.9
O=C(c1ccc(N2CCCC2=O)cc1)N1CCN(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,8.9
NC(=O)COc1ccc(C(=O)N2CCC(C(=O)Nc3ccccc3O)CC2)cc1,8.9
O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1ccc2cnccc2n1,8.9
N#Cc1ccc(-n2ccc(NC(=O)N3CCC(c4ccncc4)CC3)n2)c(F)c1,8.9
O=C(Cc1ccc(-n2cnnn2)cc1)N1CCC(c2cccc(F)c2F)CC1,8.9
Cn1cccc1C1CCCCCN1C(=O)c1ccc(-c2ccccc2)[nH]c1=O,8.9
O=C(c1ccc(Oc2ccccc2)nc1)N1CCC(c2nc3ccccc3[nH]2)CC1,8.9
Cc1c(NC(=O)N2CCCC(c3ccnc(N)n3)C2)cnn1-c1ccccc1F,8.9
CC(=O)Nc1ccc(C(=O)N2C[C@H]3CCC[C@@]3(c3nc(-c4cccnc4)no3)C2)cc1,8.9
NC(=O)C1(O)CCN(C(=O)Nc2ccc(Cl)cc2-c2ccccc2)CC1,8.9
COc1ccccc1-c1ccnc(C2CCN(C(=O)c3ccc4nc[nH]c4n3)CC2)n1,8.9
NC(=O)NCc1ccc(C(=O)N2CCC(C(=O)c3ccccc3)CC2)cc1,8.9
NC(=O)C1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)C1,8.9
Cn1nnc2cc(C(=O)N3CCC(c4ccccc4C(=O)O)CC3)ccc21,8.9
O=C(Cc1cccc2ccccc12)N1CCC(N2CCNC2=O)CC1,8.9
CNC(=O)Nc1cccc(NC(=O)C2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)c1,8.9
O=C(Nc1ccc2nncn2c1)C1CCCN1C(=O)c1ccccc1O,8.9
O=C1CCN(C(=O)c2ccc(-n3cnc4ccccc43)cc2)CCN1,8.9
COc1ccc(C(=O)NCC2CCOc3ccccc32)cc1N1CCNC1=O,8.9
O=C(c1c[nH]c(=O)c2ccccc12)N1CCN(Cc2cccc(F)c2)CC1,8.9
O=C(NCc1ccccc1-n1ccnc1)C1CCCN(C(=O)c2ccncc2)C1,8.9
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)c2cc(F)ccc2Cl)CC1,8.9
Cc1cc(C2CCCN2S(=O)(=O)c2cccc(-c3nc(C)cs3)c2)on1,8.8
Nc1nccnc1C(=O)N1CCCc2cc(F)ccc21,8.8
COc1ccc2ccccc2c1CCNC(=O)c1cnn2c1CCC2,8.8
O=C(Cc1cccc2cccnc12)N1CCC(N2CCNC2=O)CC1,8.8
Cc1cccc2c(C(=O)NC[C@@H]3C[C@H](F)CN3Cc3nccn3C)coc12,8.8
CC1c2cc3c(cc2C2(CCCC2)CN1C(=O)c1ccncn1)OCCO3,8.8
O=C(NC[C@H]1CCO[C@@H]1c1cn[nH]c1)c1ccncc1F,8.8
O=C(NC[C@@H]1CCCO[C@H]1c1cn[nH]c1)c1cnc(-c2ccccc2)nc1,8.8
O=C(O)C1CC2(CC(NC(=O)C3Cc4ccccc4C3)CCO2)C1,8.8
O=C(O)CN(Cc1ccccc1)C(=O)C1Cc2ccccc21,8.8
Cn1nc(C(=O)NC2CCN(C(=O)CCc3ccccc3)CC2)ccc1=O,8.8
CCN1CCO[C@@H](CNC(=O)NCc2cccc3c2OCO3)[C@@H]1c1ccccc1,8.8
O=C(c1c[nH]c2ccccc2c1=O)N1CCC(Oc2ccccn2)C1,8.8
O=C(Nc1ccc(F)c(Cl)c1)C1CCN(C(=O)c2ccc(F)cc2)CC1,8.8
O=C(Nc1ccc2c(c1)OCCO2)C1CSCN1C(=O)c1ccccc1,8.8
O=C(O)COc1ccc(NC(=O)C2CCOCC2)c2ccccc12,8.8
COc1cccc(N2CCN(C(=O)c3cc4c(C)nn(Cc5ccc(F)cc5)c4s3)CC2)c1,8.8
O=C1CN(C(=O)Nc2ccccc2CN2CCc3ccccc32)CCN1,8.8
O=C(Cn1cnc2ccccc2c1=O)N1CCc2c(F)ccc(F)c2C1,8.8
COC1Cc2ccc(NC(=O)N3CCc4ccccc4[C@H]3c3ccccc3)cc2C1,8.8
O=C(c1cccc2cn[nH]c12)N1CCC(F)(c2cccc(Cl)c2)C1,8.8
COc1ccc2ccccc2c1CNC(=O)N1CCC(C2CCCCO2)CC1,8.8
O=C(O)c1ccccc1C1CCN(C(=O)CSc2ccc(O)cc2)CC1,8.8
O=C(NCc1ccccc1)C(c1ccccc1)N1CCN(C(=O)c2c(Cl)cccc2Cl)CC1,8.8
O=C(O)c1cccc(C(=O)Nc2cccc(C(=O)N3CCCC3)c2)c1,8.8
O=C(c1n[nH]c2ccccc12)N1CCCC1Cc1ccccc1Cl,8.8
CNC(=O)c1cccc(C(=O)N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)c1,8.8
O=C(NC1CCN(C(=O)c2cccc3ccccc23)CC1)N1CCOCC1,8.8
O=C(NC1CCc2[nH]cnc2C1)c1cnn(-c2ccccc2F)c1-n1cccc1,8.8
O=C(c1nccc2ccccc12)N1CCCC(c2ncc3n2CCCC3)C1,8.8
O=C(c1cnn(-c2cccnc2)c1)N1CCC(Cc2nc3ccccc3[nH]2)CC1,8.8
O=C(O)Cc1ccc(NC(=O)C2CC23CCc2ccccc23)cc1F,8.8
O=C(Nc1ccccc1F)Nc1cccc2c1CCN(C(C(=O)O)C1CC1)C2,8.8
COc1ccccc1-c1ccnc(C2CCN(C(=O)c3nc4n(n3)CCCN4)CC2)n1,8.8
Cc1ccc(C(=O)N2CCCCC2c2ncc(-c3cccc(F)c3)[nH]2)cn1,8.8
O=C(CN1CCCCC(O)C1=O)Nc1ccc(Cn2cnc3ccccc32)cc1,8.8
Cn1cnnc1N1CCN(C(=O)Nc2ccnc(-c3ccccc3)c2)CC1,8.8
O=C(c1ccc(-c2ccccc2Cl)o1)N1CCC(C(=O)N2CCCC2)C1,8.8
O=C(c1cc2c(cn1)OCCO2)N1CCCC(c2n[nH]c(-c3ccccc3)n2)C1,8.8
Cc1ccc(NC(=O)N2CCN(CC(=O)N3Cc4ccccc4C(c4ccccc4)C3)CC2)cc1,8.8
COc1ccccc1CC(=O)NC1CCc2nnc(-c3ccc(F)cc3)n2C1,8.8
CS(=O)(=O)c1ccccc1NC(=O)N1CCCC1c1cccc2ccccc12,8.8
Cc1ccc(C(=O)C2CCN(C(=O)NC3COc4ccccc43)CC2)cc1,8.8
CCCNC(=O)c1nnn(-c2cccc3c2CCN(Cc2ccc(F)cc2)C3)c1C,8.8
O=C(O)CC1CCN(C(=O)Cc2ccc(O)cc2)c2ccccc21,8.8
CCOc1ccccc1C(=O)N1CCCC1c1nc(-c2cc(C(N)=O)c[nH]2)no1,8.8
Cc1ccc(C(=O)N2CCC(NC(=O)COc3ccc(C(=O)c4ccc(Cl)cc4)cc3)CC2)cc1,8.8
CS(=O)(=O)c1ccc2c(c1)CCCN2C(=O)c1ccc(Cn2cccn2)cc1,8.8
COc1ccccc1C1CCN(C(=O)NCc2cccc(C(N)=O)c2)C1,8.8
Cc1cccc(C2CCCN2C(=O)NCc2ccc(C(N)=O)cc2)n1,8.8
NC(=O)c1ccc(CNC(=O)C2CCCN(C(=O)Cc3ccccc3)C2)cc1,8.8
O=C(O)c1ccnc(C(=O)N2CCCCC2CNC(=O)c2ccccc2)c1,8.8
O=C(c1ccc2c(c1)[nH]c(=O)n2C1CC1)N1CC(c2ccc(F)cc2)C1,8.8
O=C(NCCc1cccnc1)C1CCCN1C(=O)c1ccc2ccccc2c1O,8.8
O=C(O)CNC(=O)c1ccc(NC(=O)[C@@H]2C[C@]23CCOc2ccccc23)cc1,8.8
CCc1nc2ccccc2n1C1CCN(C(=O)c2cn3ccccc3n2)CC1,8.8
NC(=O)CCc1ccc(Nc2ncnc3c2oc2ccccc23)cc1,8.8
NCc1cccc(C(=O)NCC2(c3ccccc3F)CCC2)c1,8.8
O=C(Cc1ccccc1F)NC[C@H]1CCO[C@@H]1c1cn[nH]c1,8.7
Cn1nnc2c1CCC(NC(=O)NCCc1nccn1Cc1ccccc1)C2,8.7
Cc1ccccc1C1(C(=O)N2CCCC2c2ccc(N)nn2)CCC1,8.7
Nc1nccc(C2CCCN(C(=O)c3ccc(C(F)(F)F)cn3)C2)n1,8.7
O=C(Nc1ccc(Oc2ccc(F)cc2)nc1)N1CCc2sccc2C1,8.7
CN1C(=O)N(CC(=O)N[C@@H](C(=O)O)c2ccccc2)C(=O)C12CCCCC2,8.7
NC1CCC(C(=O)NCc2ccccc2CN2CCCC2=O)C1,8.7
Cc1csc(NC(=O)N2CCCCC2c2nc3ccccc3[nH]2)n1,8.7
O=C(N[C@@H]1CCO[C@H]1c1ccnn1CC1CC1)c1ccc(C(F)F)cc1F,8.7
Cc1ccc(N2CCCC(NC(=O)c3cc4c(C)c(C)ccc4[nH]3)C2)nn1,8.7
O=C(c1nccc2ccccc12)N1CCC(C2CCOCC2)CC1,8.7
Cc1cc(F)cc(S(=O)(=O)NCc2nnc(C3CCOC3)[nH]2)c1,8.7
O=C(O)COc1ccc(NC(=O)Cc2cccs2)c2ccccc12,8.7
N#Cc1ccccc1OCc1cccc(C(=O)NCC2CN3CCN2CC3)c1,8.7
NC(=O)C1CCCN(Cc2ccccc2NC(=O)c2ccn(-c3ccccc3)n2)C1,8.7
Cc1occc1C(=O)NC1CCN(C(=O)Cn2ccc3ccccc3c2=O)CC1,8.7
O=C(NCCC(=O)N1CCN(Cc2cccc(O)c2)CC1)c1ccc(Cl)cc1,8.7
O=C(c1cc(Cl)cc2cccnc12)N1CCC(C(=O)O)(c2ccccc2)CC1,8.7
NC(=O)c1ccccc1OCc1cccc(C(=O)N2CC[C@H](N)C2)c1,8.7
Cc1ccc(O)c(S(=O)(=O)Nc2ccccc2-c2nnc3n2CCCCC3)c1,8.7
COc1ccc2ccccc2c1CCNC(=O)[C@@H]1CCCN1C(N)=O,8.7
COc1cc(NC(=O)C2CCN(c3ccc(F)cc3)C2=O)ccc1N1CCCC1=O,8.7
NC(=O)c1cccnc1N1CCN(C(=O)C2(c3ccc(Cl)cc3)CCC2)CC1,8.7
COc1cccc(N2CCN(C(=O)c3cc4c(C)nn(-c5ccc(F)cc5)c4s3)CC2)c1,8.7
NC(=O)COc1cccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)c1,8.7
O=C(Nc1c[nH]nc1C1CCCN(c2ccnc3ccccc23)C1)C1CCCC1,8.7
COc1ccccc1-c1ccnc(C2CCN(C(=O)CCc3ccc(=O)[nH]c3)CC2)n1,8.7
Cc1nc(-c2cccc(NC(=O)N3CCCN4c5ccccc5CC4C3)c2)no1,8.7
CNC(=O)c1cccc(NC(=O)N2CCCN(C(=O)c3ccc(F)cc3)CC2)c1,8.7
O=C(c1ccc(CO)c(F)c1)N1CCCC1c1ccc2c(c1)OCO2,8.7
Cc1ccccc1CC(=O)N1CCN(c2cnn(-c3ccc(C(F)(F)F)cn3)c(=O)c2Cl)CC1,8.7
NC(=O)CNC(=O)c1cccc(NC(=O)c2cnn(-c3ccccc3F)c2-n2cccc2)c1,8.7
COc1cc(C(=O)O)ccc1CCNC(=O)C1CC12CCc1ccccc12,8.7
NC(=O)c1cccc2c1CCCN2C(=O)C1CCCN(Cc2ccccc2)C1,8.7
Cc1ccn(-c2ccccc2NC(=O)N2CCCN3c4ccccc4CC3C2)n1,8.7
O=C(c1cn(C2CCC2)nn1)N1CCc2c(ncn2-c2ccc(F)cc2)C1,8.7
O=c1c2ccccc2nc(NCC2CCc3ccccc32)n1CCO,8.7
O=C(Nc1ccccc1O)C1CCN(C(=O)c2ccc(OCC3CCCO3)cc2)CC1,8.7
Cc1cc(F)ccc1-n1cc(O)c(C(=O)N2CCC(c3ccccc3)C2)n1,8.7
O=C(O)[C@@H]1CN(C(=O)c2ccc3c(c2)CCC3)C[C@@H]1c1ccccc1,8.7
COc1cccc(C(=O)N2CC(O)CC2c2cccc(F)c2)c1OC,8.6
O=C1NC(=O)C2(CCCN(C(=O)Cc3ccc(O)cc3)C2)N1,8.6
O=C(Cn1cnc(-c2ccccc2)n1)N1CCNCC1c1cccc(F)c1,8.6
Cc1ccc(NC(=O)N2CCCN(C3CCCC3)CC2)cc1S(C)(=O)=O,8.6
O=C(Cc1ccccc1F)Nc1cn[nH]c1C1CCNC1,8.6
CNC(=O)c1cccc(CCNC(=O)NC2CCN(Cc3ccccc3)CC2)c1,8.6
CC(Cc1ccc(-c2ccccc2)cc1)Nc1c([N+](=O)[O-])ncn1C,8.6
COc1ccc2ccccc2c1CNC(=O)N1CC2(CCOCC2)C1C1CC1,8.6
Nc1ccc(C2CCCN2C(=O)c2ccc3c(c2)OCO3)nn1,8.6
NC(=O)c1cccc(C(=O)NCC2CCN(c3ccc(Cl)cc3)C2)c1,8.6
O=C(O)c1cccc(C(=O)N(CCc2ccc(F)cc2)C2CCCC2)n1,8.6
CN(Cc1ccccc1C(F)(F)F)C(=O)Nc1cc2c(cc1Cl)OCCCO2,8.6
CNCC1CCCN(C(=O)c2ccccc2C(=O)c2ccc(Cl)cc2)C1,8.6
O=C(Nc1ccc2c(c1)OCO2)c1nnn(-c2ccc(F)cc2)c1C(F)(F)F,8.6
NC(=O)c1cc(NC(=O)[C@@H]2CCCO[C@H]2c2ccccc2)ccc1F,8.6
Cn1cc(-c2nc(C3CCCCCN3C(=O)c3ccc4c(c3)COCO4)no2)cn1,8.6
Cc1cccn2c(=O)cc(CNc3cc(Cl)ccc3C(=O)N3CCCC3)nc12,8.6
COc1cc(NC(=O)NCc2ccc(OCc3cccnc3)cc2)ccc1N1CCCC1=O,8.6
O=C(c1cc2cccn2cn1)N1CCC(Cc2ccccc2CO)CC1,8.6
NC1CCCC(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)C1,8.6
O=C(Nc1cccc(F)c1)C1CCN(C(=O)c2ccc(F)cc2)CC1,8.6
COc1ccccc1NC(=O)C1CCN(C(=O)Nc2ccc(C(C)=O)cc2)CC1,8.6
O=C(O)c1cn(C2CCCN(C(=O)c3ccc(F)c4ccccc34)C2)nn1,8.6
O=C(Nc1ccc(F)c(Cl)c1)C1CCN(C(=O)c2ccccc2)CC1,8.6
COc1ccc2c(c1)C(C(=O)Nc1cc(Cl)ccc1-n1cncn1)CCC2,8.6
Cc1cc(N[C@@H]2CCO[C@H]2c2cnn(C)c2)c2cc(F)ccc2n1,8.5
Cc1nc(C(C)(NC(=O)c2ccc(C(N)=O)cc2)C2CC2)no1,8.5
COc1cccc(C2(CNC(=O)C3CCC(F)(F)C3)CC2)c1,8.5
NC(=O)COc1cccc(CN2CCOc3ccccc32)c1,8.5
C[C@H](NC(=O)N1CCN(C2CCOCC2)CC1)c1nc2ccccc2[nH]1,8.5
Cc1cc(NC(=O)NCC2CCc3nc(C(F)(F)F)cn3C2)no1,8.5
CS(=O)(=O)C1CCN(C(=O)CN2C(=O)CCc3ccccc32)C1,8.5
Cc1nc2ccccc2n1CC1CCCN1C(=O)C1CCc2cccnc21,8.5
Cc1noc(C2CCN(C(=O)NC3CCN(c4ccccc4F)C3=O)CC2)n1,8.5
Cc1n[nH]c(C)c1C1CCCN1C(=O)c1ccc(Cc2ccccc2)[nH]1,8.5
CCC(=O)Nc1cccc(C(=O)N2CCC(Cc3cnn(C)c3)C2)c1,8.5
O=C(Cc1ccc2c(c1)CCO2)NC1(c2ncccn2)CCOCC1,8.5
O=C(O)C(CNS(=O)(=O)c1ccc2c(c1)COC2)c1ccccc1,8.5
Cc1nn(-c2ccccc2)c2ncc(NC(=O)c3ccc[nH]3)cc12,8.5
Cc1nc(-c2cccc(NC(=O)c3cccnc3Sc3ccccc3)c2)no1,8.5
CS(=O)(=O)c1ccc2c(c1)CCCN2C(=O)c1c(O)cnc2ccccc12,8.5
O=C(O)CCN(C(=O)c1ccc(Oc2cccc(F)c2)cc1)C1CCOCC1,8.5
Cc1cccc(CN2CCN(C(=O)CCNC(=O)c3ccc(Cl)cc3)CC2)c1,8.5
O=C(c1ccc2c(c1)[nH]c(=O)n2C1CC1)N1CC(COc2ccccc2)C1,8.5
NC(=O)c1cccc(CN2CCCN(C(=O)c3ccccc3)CC2)c1,8.5
CCOc1cc(C(=O)NCCN2CCc3ccccc3C2)ccc1OCC(=O)O,8.5
Cc1n[nH]cc1C1CCN(C(=O)Cn2ccc3ccccc3c2=O)CC1,8.5
COc1ccc2ccccc2c1CN(C(=O)c1cncnc1N)C1CCCC1,8.5
COc1ccc2ccccc2c1CNC(=O)N1CCOCC1,8.5
Cc1ccc(C(=O)C2CCN(C(=O)Cc3cccc(C(=O)O)c3)CC2)cc1,8.5
O=C(O)c1ccc(CN2CCC(C(=O)c3ccc(Cl)cc3)CC2)cc1,8.5
NC(=O)c1cc(NC(=O)C2(c3ccccc3)CCCCCC2)ccc1F,8.5
O=C(O)Cc1ccc(NC(=O)[C@@H]2C[C@]23CCOc2ccccc23)cc1,8.5
COc1ccccc1OC1CCCN(C(=O)c2cccc(-n3cc[nH]c3=O)c2)C1,8.5
COc1cc(CNC(=O)C2CCN(C(=O)c3ccccc3)CC2)ccc1O,8.5
CC1CN(C(=O)Cc2ccc3c(c2)CCCO3)Cc2ccccc2O1,8.5
COc1ccccc1NC(=O)C1CCN(C(=O)c2ccc(C(=O)O)cc2)CC1,8.5
O=C(NCc1cccc(Cn2cnc3ccccc32)c1)C1CCCNC1,8.5
CCn1cc([C@@H]2NC(=O)CC[C@H]2NC2CCN(Cc3ccccc3)CC2)cn1,8.4
Cc1cccc(S(=O)(=O)N2CC(CC(=O)O)c3ccccc32)c1F,8.4
CN(Cc1ccc2c(c1)OCCO2)Cc1ccccc1CC(=O)O,8.4
N#CC1CN(C(=O)NCc2csc(-c3ccccc3)n2)CCO1,8.4
COc1cc(C)nc(N2CCN(C(=O)c3nn(-c4ccccc4)cc3C)CC2)n1,8.4
c1ccc(C2CCC(NCc3c[nH]nc3-c3cccnc3)CC2)cc1,8.4
c1ccc2c(c1)CCC(c1nc(-c3ccncn3)no1)CC2,8.4
CN(C)c1noc(C2CCCN(C(=O)c3ccc(C(N)=O)nc3)C2)n1,8.4
O=C1NCCOc2ccc(C(=O)N3CCCCC3c3ncc[nH]3)cc21,8.4
O=C(CNC(=O)N1CCOC(c2ccsc2)C1)Nc1ccccc1,8.4
Cc1ccc(NC(=O)C2CSCN2C(=O)c2cc(F)cc(F)c2)c(C)c1,8.4
N#CC1CCCC1NC(=O)N1CCC2(CCCN(Cc3ccccc3)C2)C1,8.4
O=C(Cc1cn2ccccc2n1)N1CCC(c2nc(C(F)(F)F)cs2)CC1,8.4
Cc1ocnc1CNC(=O)N1CCCC1CCc1ccccc1,8.4
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1ccc2c(c1)C(=O)N(C)C2=O,8.4
Cc1ccc(-c2n[nH]cc2CN2CCN(CC(F)(F)F)C(=O)C2)cc1,8.4
CC[C@H](C)[C@@H]1NC(=O)N(CCc2ccc3ccccc3c2)C1=O,8.4
Cc1cccc(C2(C(=O)N3CCC(C4CC(N)CCO4)CC3)CC2)c1,8.4
Cc1noc(C)c1Cc1noc(C2CCCN2Cc2ccccc2)n1,8.4
COc1ccc(C(=O)O)cc1S(=O)(=O)NCC1Cc2ccccc21,8.4
O=C(NCc1cn[nH]c1C1CCNC1)c1ccc(C(F)(F)F)nc1,8.4
CC(C)c1ccc(CNc2cccc(-c3nnc[nH]3)c2)cc1,8.4
O=C(Nc1ccc(-c2ncon2)cc1)c1cnn(-c2ncccc2Cl)c1C(F)(F)F,8.4
O=C(c1ccc(OCc2ccccc2)nc1)N1CCC(c2nc3ccccc3[nH]2)CC1,8.4
CC(=O)N1CCC(NC(=O)c2ccccc2-n2cnnn2)c2ccc(F)cc2C1,8.4
O=C(NCCc1c(Cl)cccc1Cl)c1cnn(-c2ccccc2F)c1C(F)(F)F,8.4
COc1ccc(CCNC(=O)c2nc3n(n2)-c2ccccc2S(=O)(=O)N3)cc1OC,8.4
COc1ccc2c(c1)OCC(C(=O)N1CCc3ccc(O)cc3C1)C2,8.4
CCCNC(=O)c1cccc(CNC2CCCc3c(OC)cccc32)c1,8.4
NC(=O)c1ccc(C(=O)NCC2CCN(Cc3ccccc3Cl)CC2)nc1,8.4
COc1ccc2ccccc2c1CCNC(=O)[C@H]1CCCC(=O)N1,8.4
CC(=O)CCc1ccc(OCC(=O)NC2CCN(C(=O)c3ccc(C)cc3)CC2)cc1,8.4
Cc1ccc(C(N)=O)cc1NC(=O)C1CCCN1C(=O)Cc1ccccc1,8.4
